stroke_id,x,y,time,is_writing
0,0.0,12.0,0.0,1
0,0.0,14.0,13.0712890625,1
0,0.0,17.0,32.677734375,1
0,0.0,18.5,42.4814453125,1
0,0.0,20.0,52.28515625,1
0,5.0,22.0,87.48046875,1
0,39.0,29.0,314.3515625,1
0,79.0,32.0,576.509765625,1
0,133.0,32.0,929.431640625,1
0,208.0,31.0,1419.6455078125,1
0,215.0,33.0,1467.2255859375,1
0,216.5,36.5,1492.1123046875,1
0,217.25,38.25,1504.5556640625,1
0,217.625,39.125,1510.77734375,1
0,218.0,40.0,1516.9990234375,1
0,218.0,38.0,1530.0703125,1
0,218.5,35.5,1546.7333984375,1
0,218.75,34.25,1555.064453125,1
0,219.0,33.0,1563.3955078125,1
0,221.5,30.5,1586.5029296875,1
0,222.75,29.25,1598.0556640625,1
0,223.375,28.625,1603.8330078125,1
0,224.0,28.0,1609.609375,1
0,233.0,27.0,1668.7919921875,1
0,258.75,26.0,1837.2099609375,1
0,271.625,25.5,1921.419921875,1
0,284.5,25.0,2005.62890625,1
0,303.0,29.0,2129.3310546875,1
0,334.0,24.0,2334.5537109375,1
0,339.5,23.0,2371.0888671875,1
0,345.0,22.0,2407.6240234375,1
0,345.5,16.5,2443.7177734375,1
0,345.75,13.75,2461.7646484375,1
0,345.875,12.375,2470.7880859375,1
0,346.0,11.0,2479.8115234375,1
0,346.5,5.5,2515.90625,1
0,346.75,2.75,2533.953125,1
0,346.875,1.375,2542.9765625,1
0,347.0,0.0,2552.0,1
