stroke_id,x,y,time,is_writing
0,19.0,4.0,0.0,1
0,21.0,4.0,43.1044921875,1
0,26.0,7.0,168.775390625,1
0,28.5,8.5,231.611328125,1
0,31.0,10.0,294.447265625,1
0,31.0,14.0,380.65625,1
0,32.0,23.0,575.822265625,1
0,30.0,23.75,621.857421875,1
0,28.0,24.5,667.8935546875,1
0,26.5,31.75,827.4580078125,1
0,25.75,35.375,907.240234375,1
0,25.375,37.1875,947.130859375,1
0,25.0,39.0,987.0224609375,1
0,13.0,40.0,1246.5478515625,1
0,11.0,39.5,1290.978515625,1
0,10.0,39.25,1313.1943359375,1
0,9.0,39.0,1335.41015625,1
0,4.0,37.0,1451.4736328125,1
0,3.0,35.0,1499.666015625,1
0,2.5,34.0,1523.7626953125,1
0,2.0,33.0,1547.8583984375,1
0,0.0,28.0,1663.921875,1
0,1.5,23.0,1776.4287109375,1
0,2.25,20.5,1832.6826171875,1
0,3.0,18.0,1888.935546875,1
0,3.5,10.5,2050.9375,1
0,3.75,6.75,2131.9384765625,1
0,3.875,4.875,2172.439453125,1
0,4.0,3.0,2212.939453125,1
0,8.0,1.5,2305.01171875,1
0,10.0,0.75,2351.046875,1
0,11.0,0.375,2374.064453125,1
0,12.0,0.0,2397.083984375,1
0,15.0,1.0,2465.23828125,1
0,17.0,2.5,2519.119140625,1
0,18.0,3.25,2546.05859375,1
0,19.0,4.0,2573.0,1
