stroke_id,x,y,time,is_writing
0,6.0,3.0,0.0,1
0,16.25,2.25,49.08203125,1
0,21.375,1.875,73.623046875,1
0,23.9375,1.6875,85.89453125,1
0,26.5,1.5,98.1650390625,1
0,36.75,0.75,147.2470703125,1
0,41.875,0.375,171.7880859375,1
0,44.4375,0.1875,184.05859375,1
0,47.0,0.0,196.3291015625,1
0,52.0,0.0,220.2080078125,1
0,52.0,7.0,253.638671875,1
0,46.25,37.25,400.69140625,1
0,40.5,67.5,547.7451171875,1
0,34.0,127.0,833.5927734375,1
0,34.0,131.0,852.6962890625,1
0,34.0,133.0,862.2470703125,1
0,34.0,135.0,871.798828125,1
0,32.0,136.0,882.4775390625,1
0,29.0,137.0,897.580078125,1
0,23.0,137.25,926.259765625,1
0,17.0,137.5,954.939453125,1
0,8.5,138.75,995.9697265625,1
0,4.25,139.375,1016.484375,1
0,2.125,139.6875,1026.7421875,1
0,0.0,140.0,1037.0,1
