stroke_id,x,y,time,is_writing
0,89.0,0.0,0.0,1
0,84.0,1.0,47.80078125,1
0,57.0,1.0,300.9140625,1
0,55.5,2.0,317.8125,1
0,54.0,3.0,334.71484375,1
0,15.0,18.0,726.4296875,1
0,3.0,33.0,906.5078125,1
0,0.0,41.0,986.60546875,1
0,1.0,49.0,1062.1875,1
0,6.0,54.5,1131.8671875,1
0,8.5,57.25,1166.70703125,1
0,9.75,58.625,1184.12890625,1
0,11.0,60.0,1201.546875,1
0,21.0,61.0,1295.76171875,1
0,54.0,65.0,1607.38671875,1
0,70.0,64.0,1757.671875,1
0,95.0,57.0,2001.046875,1
0,103.0,50.0,2100.69921875,1
0,111.0,33.0,2276.83203125,1
0,112.0,24.0,2361.72265625,1
0,109.0,15.0,2450.65625,1
0,100.0,11.0,2542.984375,1
0,98.25,9.5,2564.59375,1
0,97.375,8.75,2575.3984375,1
0,96.5,8.0,2586.19921875,1
0,92.75,4.0,2637.6015625,1
0,90.875,2.0,2663.30078125,1
0,89.9375,1.0,2676.1484375,1
0,89.0,0.0,2689.0,1
