stroke_id,x,y,time,is_writing
0,15.0,7.0,0.0,1
0,14.0,10.0,34.171875,1
0,10.75,16.0,107.90625,1
0,9.125,19.0,144.765625,1
0,7.5,22.0,181.640625,1
0,3.75,29.5,272.25,1
0,1.875,33.25,317.546875,1
0,0.9375,35.125,340.203125,1
0,0.0,37.0,362.84375,1
0,2.0,37.0,384.453125,1
0,15.0,36.5,525.03125,1
0,21.5,36.25,595.328125,1
0,28.0,36.0,665.609375,1
0,42.0,35.5,816.984375,1
0,49.0,35.25,892.671875,1
0,52.5,35.125,930.515625,1
0,56.0,35.0,968.359375,1
0,60.0,35.0,1011.578125,1
0,59.0,32.0,1045.75,1
0,58.0,30.0,1069.90625,1
0,40.0,11.0,1352.71875,1
0,21.0,1.0,1584.71875,1
0,19.0,0.0,1608.890625,1
0,15.0,7.0,1696.0,1
