stroke_id,x,y,time,is_writing
0,12.0,12.0,0.0,1
0,12.0,14.0,36.4453125,1
0,11.5,22.0,182.5078125,1
0,11.25,26.0,255.5390625,1
0,11.0,30.0,328.5703125,1
0,10.5,39.0,492.82421875,1
0,10.25,43.5,574.953125,1
0,10.125,45.75,616.015625,1
0,10.0,48.0,657.078125,1
0,9.0,50.0,697.82421875,1
0,14.0,48.0,795.95703125,1
0,22.75,47.25,955.984375,1
0,31.5,46.5,1116.015625,1
0,42.25,45.75,1312.3828125,1
0,47.625,45.375,1410.56640625,1
0,50.3125,45.1875,1459.65625,1
0,53.0,45.0,1508.74609375,1
0,54.0,43.0,1549.4921875,1
0,54.75,32.75,1736.7734375,1
0,55.125,27.625,1830.41015625,1
0,55.5,22.5,1924.05078125,1
0,56.75,11.25,2130.3125,1
0,57.375,5.625,2233.4453125,1
0,57.6875,2.8125,2285.01171875,1
0,58.0,0.0,2336.57421875,1
0,56.0,1.0,2377.32421875,1
0,46.0,1.75,2560.05859375,1
0,41.0,2.125,2651.42578125,1
0,36.0,2.5,2742.79296875,1
0,25.0,3.75,2944.52734375,1
0,19.5,4.375,3045.39453125,1
0,16.75,4.6875,3095.828125,1
0,14.0,5.0,3146.265625,1
0,10.0,5.0,3219.15234375,1
0,10.0,7.0,3255.59765625,1
0,8.5,13.5,3377.15625,1
0,7.0,20.0,3498.71484375,1
0,0.0,29.0,3706.48046875,1
0,0.0,32.0,3761.1484375,1
0,0.0,33.5,3788.48046875,1
0,0.0,35.0,3815.81640625,1
0,3.0,38.0,3893.125,1
0,5.0,40.0,3944.66796875,1
0,5.0,42.0,3981.109375,1
0,5.0,46.0,4054.0,1
