stroke_id,x,y,time,is_writing
0,15.0,0.0,0.0,1
0,15.0,2.0,21.00390625,1
0,15.0,28.0,294.060546875,1
0,17.5,35.25,374.599609375,1
0,20.0,42.5,455.140625,1
0,22.5,63.75,679.849609375,1
0,23.75,74.375,792.205078125,1
0,24.375,79.6875,848.380859375,1
0,25.0,85.0,904.55859375,1
0,27.0,83.0,934.263671875,1
0,31.0,80.0,986.7734375,1
0,41.0,78.0,1093.875,1
0,45.0,78.0,1135.884765625,1
0,83.5,81.0,1541.44140625,1
0,124.0,84.0,1967.943359375,1
0,130.0,82.0,2034.365234375,1
0,134.0,79.0,2086.875,1
0,142.0,77.0,2173.478515625,1
0,142.0,74.0,2204.984375,1
0,142.0,57.0,2383.521484375,1
0,146.0,38.0,2587.435546875,1
0,150.0,19.0,2791.349609375,1
0,147.0,11.0,2881.080078125,1
0,144.0,7.0,2933.591796875,1
0,142.5,5.0,2959.84765625,1
0,141.0,3.0,2986.1015625,1
0,141.0,5.0,3007.107421875,1
0,130.0,10.0,3134.00390625,1
0,91.0,15.0,3546.939453125,1
0,47.0,12.0,4010.107421875,1
0,24.0,12.0,4251.65625,1
0,20.0,11.0,4294.95703125,1
0,16.0,11.0,4336.966796875,1
0,11.0,11.0,4389.4765625,1
0,0.0,11.0,4505.0,1
