stroke_id,x,y,time,is_writing
0,0.0,41.0,0.0,1
0,0.0,31.0,57.921875,1
0,0.0,26.0,86.880859375,1
0,0.0,23.5,101.361328125,1
0,0.0,21.0,115.841796875,1
0,0.0,11.0,173.763671875,1
0,0.0,6.0,202.724609375,1
0,0.0,3.5,217.203125,1
0,0.0,1.0,231.68359375,1
0,2.0,0.0,244.63671875,1
0,29.0,1.5,401.263671875,1
0,42.5,2.25,479.578125,1
0,56.0,3.0,557.892578125,1
0,103.0,2.0,830.181640625,1
0,107.5,3.5,857.65625,1
0,109.75,4.25,871.39453125,1
0,112.0,5.0,885.130859375,1
0,113.0,7.0,898.08203125,1
0,110.75,16.25,953.22265625,1
0,109.625,20.875,980.791015625,1
0,108.5,25.5,1008.361328125,1
0,105.0,44.0,1117.416015625,1
0,105.0,45.0,1123.20703125,1
0,105.0,45.5,1126.103515625,1
0,105.0,46.0,1129.0,1
