stroke_id,x,y,time,is_writing
0,243.0,54.0,0.0,1
0,240.0,45.0,66.0,1
0,231.0,33.0,113.0,1
0,212.0,23.0,156.0,1
0,197.0,20.0,179.0,1
0,181.0,21.0,201.0,1
0,161.0,27.0,223.0,1
0,148.0,36.0,246.0,1
0,140.0,50.0,271.0,1
0,140.0,65.0,291.0,1
0,153.0,87.0,338.0,1
0,152.0,91.0,381.0,1
0,132.0,94.0,414.0,1
0,93.0,91.0,437.0,1
0,53.0,81.0,459.0,1
0,36.0,72.0,471.0,1
0,19.0,59.0,482.0,1
0,5.0,39.0,504.0,1
0,0.0,26.0,515.0,1
0,2.0,12.0,538.0,1
0,15.0,3.0,562.0,1
0,35.0,0.0,571.0,1
0,59.0,1.0,583.0,1
0,116.0,16.0,606.0,1
0,163.0,36.0,629.0,1
0,194.0,52.0,639.0,1
0,218.0,68.0,651.0,1
0,237.0,90.0,673.0,1
0,237.0,103.0,696.0,1
0,232.0,110.0,720.0,1
0,217.0,121.0,741.0,1
0,199.0,127.0,763.0,1
0,190.0,128.0,787.0,1
0,189.0,123.0,831.0,1
0,208.0,107.0,854.0,1
0,254.0,85.0,875.0,1
0,375.0,53.0,921.0,1
0,435.0,46.0,966.0,1
0,439.0,49.0,999.0,1
0,448.0,117.0,1089.0,1
0,455.0,139.0,1134.0,1
0,454.0,143.0,1171.0,1
0,439.0,148.0,1191.0,1
0,363.0,159.0,1280.0,1
0,360.0,158.0,1291.0,1
0,356.0,147.0,1416.0,1
0,353.0,128.0,1517.0,1
