stroke_id,x,y,time,is_writing
0,78.0,3.0,0.0,1
0,76.0,2.0,112.0,1
0,66.0,1.0,212.0,1
0,44.0,9.0,312.0,1
0,25.0,21.0,362.0,1
0,10.0,35.0,420.0,1
0,4.0,44.0,455.0,1
0,0.0,57.0,496.0,1
0,1.0,89.0,587.0,1
0,10.0,120.0,678.0,1
0,20.0,135.0,720.0,1
0,32.0,147.0,770.0,1
0,49.0,157.0,811.0,1
0,71.0,163.0,854.0,1
0,121.0,164.0,945.0,1
0,141.0,158.0,995.0,1
0,155.0,144.0,1045.0,1
0,164.0,127.0,1128.0,1
0,169.0,92.0,1231.0,1
0,162.0,57.0,1314.0,1
0,149.0,31.0,1412.0,1
0,131.0,13.0,1545.0,1
0,114.0,4.0,1612.0,1
0,95.0,0.0,1720.0,1
0,93.0,1.0,1764.0,1
