stroke_id,x,y,time,is_writing
0,0.0,15.0,0.0,1
0,1.0,17.0,86.0,1
0,4.0,31.0,186.0,1
0,6.0,32.0,344.0,1
0,20.0,34.0,411.0,1
0,27.0,34.0,527.0,1
0,59.0,33.0,578.0,1
0,99.0,28.0,618.0,1
0,137.0,19.0,711.0,1
0,173.0,16.0,801.0,1
0,222.0,16.0,979.0,1
0,235.0,17.0,1019.0,1
0,235.0,13.0,1341.0,1
0,233.0,0.0,1410.0,1
