stroke_id,x,y,time,is_writing
0,42.0,7.0,0.0,1
0,40.0,6.0,126.0,1
0,22.0,4.0,276.0,1
0,11.0,4.0,344.0,1
0,10.0,7.0,529.0,1
0,10.0,50.0,793.0,1
0,12.0,86.0,1085.0,1
0,12.0,88.0,1126.0,1
0,14.0,88.0,1368.0,1
0,39.0,88.0,1451.0,1
0,57.0,86.0,1635.0,1
0,59.0,85.0,1802.0,1
0,60.0,43.0,2077.0,1
0,60.0,25.0,2277.0,1
0,60.0,17.0,2426.0,1
0,60.0,14.0,2785.0,1
0,59.0,5.0,2884.0,1
0,57.0,4.0,3209.0,1
0,46.0,3.0,3267.0,1
0,37.0,2.0,3401.0,1
0,18.0,0.0,3494.0,1
0,1.0,1.0,3760.0,1
0,0.0,5.0,3893.0,1
0,0.0,25.0,4094.0,1
0,5.0,61.0,4533.0,1
0,5.0,67.0,4634.0,1
