stroke_id,x,y,time,is_writing
0,13.0,0.0,0.0,1
0,13.0,4.0,34.109375,1
0,9.75,19.5,169.15625,1
0,8.125,27.25,236.671875,1
0,6.5,35.0,304.1875,1
0,3.25,52.5,455.96875,1
0,1.625,61.25,531.859375,1
0,0.8125,65.625,569.796875,1
0,0.0,70.0,607.75,1
0,0.0,68.0,624.796875,1
0,10.75,53.0,782.15625,1
0,16.125,45.5,860.84375,1
0,21.5,38.0,939.515625,1
0,40.0,9.0,1232.84375,1
0,41.5,7.5,1250.921875,1
0,42.25,6.75,1259.96875,1
0,43.0,6.0,1269.015625,1
0,45.0,2.0,1307.140625,1
0,43.0,2.0,1324.203125,1
0,35.75,2.75,1386.359375,1
0,28.5,3.5,1448.5,1
0,20.75,1.75,1516.25,1
0,16.875,0.875,1550.125,1
0,14.9375,0.4375,1567.0625,1
0,13.0,0.0,1584.0,1
