stroke_id,x,y,time,is_writing
0,63.0,0.0,0.0,1
0,65.0,0.0,60.0078125,1
0,76.25,0.5,397.8984375,1
0,81.875,0.75,566.84375,1
0,87.5,1.0,735.7890625,1
0,99.75,1.5,1103.65625,1
0,105.875,1.75,1287.5859375,1
0,108.9375,1.875,1379.5546875,1
0,112.0,2.0,1471.5234375,1
0,110.0,3.0,1538.6171875,1
0,97.0,6.0,1938.9296875,1
0,78.5,8.25,2498.1171875,1
0,60.0,10.5,3057.296875,1
0,25.0,14.0,4112.7109375,1
0,21.0,15.0,4236.421875,1
0,19.0,16.0,4303.515625,1
0,8.0,19.0,4645.625,1
0,6.0,19.0,4705.6328125,1
0,4.0,20.0,4772.7265625,1
0,6.0,19.0,4839.8203125,1
0,14.0,16.0,5096.1875,1
0,22.0,15.0,5338.09375,1
0,20.0,15.0,5398.1015625,1
0,18.0,15.0,5458.109375,1
0,17.0,15.0,5488.1171875,1
0,16.0,15.0,5518.125,1
0,15.0,13.0,5585.21875,1
0,12.0,6.0,5813.7265625,1
0,10.5,3.0,5914.3671875,1
0,9.0,0.0,6015.0078125,1
0,9.0,8.0,6255.046875,1
0,6.75,10.5,6355.96875,1
0,5.625,11.75,6406.421875,1
0,4.5,13.0,6456.8828125,1
0,2.0,20.0,6679.9140625,1
0,1.0,23.0,6774.796875,1
0,0.5,24.5,6822.2421875,1
0,0.0,26.0,6869.6796875,1
0,4.0,27.0,6993.390625,1
0,7.75,26.25,7108.140625,1
0,9.625,25.875,7165.515625,1
0,11.5,25.5,7222.890625,1
0,17.25,25.25,7395.578125,1
0,20.125,25.125,7481.921875,1
0,21.5625,25.0625,7525.1015625,1
0,23.0,25.0,7568.2734375,1
0,21.0,25.0,7628.28125,1
0,16.0,17.0,7911.3515625,1
0,16.75,15.5,7961.6640625,1
0,17.5,14.0,8011.984375,1
0,14.75,8.5,8196.4921875,1
0,13.375,5.75,8288.75,1
0,12.6875,4.375,8334.875,1
0,12.0,3.0,8381.0,1
