stroke_id,x,y,time,is_writing
0,27.340591430664062,0.0,0.0,1
0,25.237472534179688,0.0,166.0,1
0,15.773422241210938,1.0517578125,260.0,1
0,6.309364318847656,6.3095703125,343.0,1
0,2.103118896484375,15.7734375,477.0,1
0,1.0515594482421875,35.753173828125,643.0,1
0,9.46405029296875,55.73291015625,877.0,1
0,10.515609741210938,73.609375,1093.0,1
0,5.257804870605469,75.712646484375,1210.0,1
0,1.0515594482421875,73.609375,1294.0,1
0,0.0,67.300048828125,1427.0,1
0,4.206245422363281,66.24853515625,1577.0,1
0,5.257804870605469,70.454833984375,1760.0,1
0,4.206245422363281,90.434326171875,1994.0,1
0,8.412490844726562,127.239013671875,2377.0,1
0,10.515609741210938,135.651611328125,2543.0,1
0,18.9281005859375,137.754638671875,2861.0,1
0,23.13434600830078,130.393798828125,3110.0,1
0,22.082786560058594,132.496826171875,3411.0,1
0,21.031227111816406,135.651611328125,3427.0,1
