stroke_id,x,y,time,is_writing
0,22.0,16.0,0.0,1
0,22.0,19.0,207.0,1
0,21.0,31.0,240.0,1
0,5.0,84.0,305.0,1
0,0.0,109.0,372.0,1
0,0.0,113.0,423.0,1
0,2.0,114.0,623.0,1
0,74.0,114.0,689.0,1
0,158.0,110.0,726.0,1
0,232.0,101.0,748.0,1
0,278.0,91.0,822.0,1
0,280.0,91.0,839.0,1
0,280.0,89.0,989.0,1
0,264.0,47.0,1089.0,1
0,262.0,42.0,1140.0,1
0,259.0,38.0,1256.0,1
0,256.0,38.0,1372.0,1
0,212.0,33.0,1439.0,1
0,125.0,11.0,1506.0,1
0,85.0,6.0,1572.0,1
0,42.0,4.0,1857.0,1
0,30.0,0.0,2205.0,1
0,29.0,2.0,2506.0,1
0,29.0,14.0,2841.0,1
