stroke_id,x,y,time,is_writing
0,6.0,0.0,0.0,1
0,2.0,0.0,192.0,1
0,0.0,9.0,273.0,1
0,1.0,24.0,343.0,1
0,7.0,31.0,374.0,1
0,41.0,40.0,441.0,1
0,64.0,42.0,474.0,1
0,82.0,39.0,507.0,1
0,91.0,32.0,540.0,1
0,96.0,24.0,573.0,1
0,96.0,18.0,607.0,1
0,91.0,13.0,643.0,1
0,82.0,9.0,674.0,1
0,69.0,8.0,707.0,1
0,57.0,11.0,740.0,1
0,45.0,25.0,792.0,1
0,45.0,44.0,841.0,1
0,55.0,57.0,874.0,1
0,75.0,65.0,908.0,1
0,107.0,67.0,974.0,1
0,110.0,65.0,1025.0,1
0,80.0,59.0,1092.0,1
0,35.0,58.0,1157.0,1
0,24.0,62.0,1190.0,1
0,16.0,68.0,1223.0,1
0,13.0,77.0,1257.0,1
0,13.0,94.0,1307.0,1
0,21.0,105.0,1341.0,1
0,37.0,112.0,1374.0,1
0,62.0,113.0,1407.0,1
0,75.0,110.0,1424.0,1
0,94.0,98.0,1457.0,1
0,102.0,86.0,1491.0,1
0,103.0,81.0,1507.0,1
0,96.0,72.0,1542.0,1
0,85.0,66.0,1574.0,1
0,74.0,66.0,1624.0,1
