stroke_id,x,y,time,is_writing
0,84.0,4.0,0.0,1
0,76.0,4.0,95.0,1
0,42.0,6.0,162.0,1
0,21.0,15.0,195.0,1
0,8.0,24.0,228.0,1
0,2.0,32.0,270.0,1
0,0.0,42.0,313.0,1
0,1.0,56.0,353.0,1
0,7.0,66.0,387.0,1
0,18.0,73.0,421.0,1
0,39.0,81.0,457.0,1
0,72.0,87.0,498.0,1
0,141.0,89.0,597.0,1
0,180.0,82.0,655.0,1
0,194.0,75.0,718.0,1
0,197.0,64.0,778.0,1
0,197.0,54.0,812.0,1
0,184.0,35.0,887.0,1
0,167.0,20.0,979.0,1
0,130.0,9.0,1144.0,1
0,113.0,3.0,1219.0,1
0,94.0,1.0,1286.0,1
0,85.0,0.0,1345.0,1
0,71.0,5.0,1403.0,1
