stroke_id,x,y,time,is_writing
0,3.0,1.0,0.0,1
0,1.0,3.0,166.0,1
0,0.0,7.0,243.0,1
0,5.0,10.0,337.0,1
0,14.0,11.0,391.0,1
0,17.0,8.0,525.0,1
0,13.0,1.0,738.0,1
0,8.0,0.0,952.0,1
0,4.0,2.0,1031.0,1
0,4.0,4.0,1153.0,1
0,10.0,7.0,1261.0,1
0,9.0,3.0,1404.0,1
0,7.0,3.0,1445.0,1
0,7.0,5.0,1578.0,1
0,12.0,6.0,1643.0,1
0,12.0,1.0,1725.0,1
0,7.0,5.0,1818.0,1
0,9.0,5.0,1911.0,1
0,9.0,3.0,1938.0,1
0,4.0,3.0,2021.0,1
0,2.0,5.0,2045.0,1
0,4.0,4.0,2152.0,1
0,4.0,6.0,2298.0,1
0,9.0,5.0,2381.0,1
0,7.0,7.0,2485.0,1
0,9.0,7.0,2594.0,1
0,7.0,9.0,2686.0,1
