stroke_id,x,y,time,is_writing
0,36.0,41.0,0.0,1
0,35.0,39.0,18.3662109375,1
0,27.5,30.5,111.474609375,1
0,23.75,26.25,158.029296875,1
0,20.0,22.0,204.5830078125,1
0,12.0,12.5,306.595703125,1
0,8.0,7.75,357.6015625,1
0,6.0,5.375,383.1044921875,1
0,4.0,3.0,408.607421875,1
0,3.0,5.0,426.9736328125,1
0,1.5,13.5,497.8681640625,1
0,0.75,17.75,533.31640625,1
0,0.0,22.0,568.763671875,1
0,0.5,16.75,612.0810546875,1
0,0.75,14.125,633.7392578125,1
0,0.875,12.8125,644.568359375,1
0,1.0,11.5,655.3974609375,1
0,1.5,6.25,698.71484375,1
0,1.75,3.625,720.373046875,1
0,1.875,2.3125,731.2021484375,1
0,2.0,1.0,742.03125,1
0,4.0,0.0,760.3974609375,1
0,11.0,1.5,819.19921875,1
0,14.5,2.25,848.599609375,1
0,18.0,3.0,878.0,1
