stroke_id,x,y,time,is_writing
0,75.0,6.0,0.0,1
0,73.0,6.0,12.18359375,1
0,46.5,24.0,207.34375,1
0,33.25,33.0,304.923828125,1
0,20.0,42.0,402.501953125,1
0,6.0,59.0,536.666015625,1
0,1.0,70.0,610.27734375,1
0,0.5,79.0,665.189453125,1
0,0.0,88.0,720.1015625,1
0,6.0,93.0,767.68359375,1
0,14.0,94.0,816.798828125,1
0,25.0,92.0,884.91015625,1
0,60.0,69.0,1140.048828125,1
0,89.0,42.0,1381.435546875,1
0,101.0,25.0,1508.203125,1
0,106.0,9.0,1610.32421875,1
0,105.0,3.0,1647.380859375,1
0,97.0,0.0,1699.4296875,1
0,87.0,0.0,1760.3515625,1
0,69.0,10.0,1885.79296875,1
0,58.0,19.0,1972.376953125,1
0,57.0,21.0,1986.0,1
