stroke_id,x,y,time,is_writing
0,361.0,43.0,0.0,1
0,358.0,43.0,13.501953125,1
0,333.0,40.0,126.818359375,1
0,290.0,31.0,324.529296875,1
0,155.0,18.0,934.896484375,1
0,91.0,18.0,1222.921875,1
0,72.0,21.0,1309.490234375,1
0,19.0,39.0,1561.392578125,1
0,7.0,48.0,1628.8984375,1
0,6.0,80.0,1772.982421875,1
0,5.5,96.0,1845.0234375,1
0,5.25,104.0,1881.044921875,1
0,5.0,112.0,1917.06640625,1
0,7.0,123.0,1967.380859375,1
0,8.0,128.5,1992.5390625,1
0,8.5,131.25,2005.119140625,1
0,9.0,134.0,2017.697265625,1
0,16.0,145.0,2076.376953125,1
0,59.0,168.0,2295.837890625,1
0,91.0,177.0,2445.4375,1
0,136.0,182.0,2649.203125,1
0,170.0,181.0,2802.283203125,1
0,207.5,171.0,2976.947265625,1
0,226.25,166.0,3064.27734375,1
0,245.0,161.0,3151.609375,1
0,284.0,150.0,3333.97265625,1
0,325.0,133.0,3533.72265625,1
0,353.0,117.0,3678.857421875,1
0,363.0,108.0,3739.404296875,1
0,369.0,97.0,3795.79296875,1
0,371.0,79.0,3877.298828125,1
0,369.0,56.0,3981.19921875,1
0,364.0,47.0,4027.53515625,1
0,355.0,40.0,4078.84765625,1
0,326.0,28.0,4220.091796875,1
0,302.0,21.0,4332.6015625,1
0,288.0,19.0,4396.24609375,1
0,244.0,12.0,4596.75390625,1
0,200.0,2.0,4799.82421875,1
0,156.0,0.0,4998.046875,1
0,127.0,3.0,5129.25390625,1
0,63.0,26.0,5435.31640625,1
0,46.0,33.0,5518.0546875,1
0,38.0,38.0,5560.51171875,1
0,20.0,59.0,5684.98828125,1
0,6.0,84.0,5813.9375,1
0,0.0,104.0,5907.91015625,1
0,1.0,136.0,6051.9921875,1
0,11.0,153.0,6140.75390625,1
0,14.0,157.0,6163.2578125,1
0,19.5,158.5,6188.9140625,1
0,22.25,159.25,6201.7421875,1
0,23.625,159.625,6208.15625,1
0,25.0,160.0,6214.5703125,1
0,53.0,168.0,6345.625,1
0,97.0,168.5,6543.65234375,1
0,119.0,168.75,6642.66796875,1
0,141.0,169.0,6741.68359375,1
0,168.0,168.0,6863.28125,1
0,205.0,161.0,7032.75,1
0,260.0,147.0,7288.1640625,1
0,295.0,136.0,7453.2734375,1
0,319.0,126.0,7570.28515625,1
0,341.0,104.0,7710.3046875,1
0,360.0,86.0,7828.09375,1
0,364.0,76.0,7876.5625,1
0,363.0,57.0,7962.19140625,1
0,355.0,37.0,8059.1328125,1
0,346.0,29.0,8113.32421875,1
0,335.0,25.0,8166.0,1
