stroke_id,x,y,time,is_writing
0,39.0,0.0,0.0,1
0,29.5,0.5,54.673828125,1
0,24.75,0.75,82.0107421875,1
0,22.375,0.875,95.6787109375,1
0,20.0,1.0,109.3466796875,1
0,10.5,1.5,164.0205078125,1
0,5.75,1.75,191.357421875,1
0,3.375,1.875,205.025390625,1
0,1.0,2.0,218.6943359375,1
0,0.0,5.0,236.8681640625,1
0,1.25,11.25,273.4990234375,1
0,1.875,14.375,291.814453125,1
0,2.5,17.5,310.130859375,1
0,3.25,25.25,354.87890625,1
0,3.625,29.125,377.2529296875,1
0,3.8125,31.0625,388.4404296875,1
0,4.0,33.0,399.6279296875,1
0,7.0,33.0,416.869140625,1
0,21.0,32.75,497.341796875,1
0,28.0,32.625,537.578125,1
0,35.0,32.5,577.8154296875,1
0,50.5,32.25,666.9072265625,1
0,58.25,32.125,711.4541015625,1
0,62.125,32.0625,733.7265625,1
0,66.0,32.0,756.0,1
