stroke_id,x,y,time,is_writing
0,4.0,40.0,0.0,1
0,4.0,42.0,10.5908203125,1
0,5.75,50.5,56.5458984375,1
0,6.625,54.75,79.5224609375,1
0,7.5,59.0,102.5,1
0,6.0,70.0,161.2880859375,1
0,8.5,74.0,186.2666015625,1
0,9.75,76.0,198.755859375,1
0,11.0,78.0,211.244140625,1
0,18.0,78.75,248.5244140625,1
0,21.5,79.125,267.1640625,1
0,23.25,79.3125,276.484375,1
0,25.0,79.5,285.8037109375,1
0,32.0,80.25,323.083984375,1
0,35.5,80.625,341.7236328125,1
0,37.25,80.8125,351.0439453125,1
0,39.0,81.0,360.36328125,1
0,53.0,65.0,472.9443359375,1
0,59.0,44.5,586.0537109375,1
0,62.0,34.25,642.6083984375,1
0,65.0,24.0,699.1630859375,1
0,63.0,19.25,726.4541015625,1
0,62.0,16.875,740.1005859375,1
0,61.5,15.6875,746.923828125,1
0,61.0,14.5,753.74609375,1
0,59.0,9.75,781.0380859375,1
0,58.0,7.375,794.68359375,1
0,57.5,6.1875,801.5068359375,1
0,57.0,5.0,808.330078125,1
0,39.0,0.0,907.2548828125,1
0,19.0,3.0,1014.34765625,1
0,14.5,5.5,1041.607421875,1
0,10.0,8.0,1068.8671875,1
0,3.0,16.0,1125.1572265625,1
0,0.0,33.0,1216.5693359375,1
0,0.0,43.0,1269.5234375,1
0,4.0,40.0,1296.0,1
