stroke_id,x,y,time,is_writing
0,0.0,65.0,0.0,1
0,3.0,65.0,226.0,1
0,55.0,50.0,293.0,1
0,170.0,23.0,370.0,1
0,183.0,21.0,427.0,1
0,180.0,22.0,494.0,1
0,171.0,29.0,526.0,1
0,144.0,72.0,593.0,1
0,134.0,95.0,629.0,1
0,126.0,107.0,660.0,1
0,117.0,113.0,693.0,1
0,107.0,112.0,726.0,1
0,95.0,103.0,760.0,1
0,55.0,49.0,827.0,1
0,26.0,4.0,901.0,1
0,24.0,0.0,980.0,1
0,23.0,4.0,1143.0,1
0,25.0,3.0,1482.0,1
0,31.0,3.0,1543.0,1
0,85.0,6.0,1610.0,1
0,109.0,8.0,1678.0,1
0,110.0,12.0,1927.0,1
0,111.0,94.0,2059.0,1
0,112.0,104.0,2110.0,1
