stroke_id,x,y,time,is_writing
0,114.0,94.0,0.0,1
0,120.0,93.0,916.0,1
0,168.0,78.0,959.0,1
0,231.0,53.0,993.0,1
0,252.0,40.0,1008.0,1
0,263.0,29.0,1026.0,1
0,269.0,19.0,1043.0,1
0,270.0,12.0,1060.0,1
0,264.0,6.0,1077.0,1
0,250.0,1.0,1093.0,1
0,210.0,0.0,1125.0,1
0,189.0,7.0,1142.0,1
0,172.0,24.0,1159.0,1
0,158.0,48.0,1176.0,1
0,128.0,131.0,1242.0,1
0,119.0,147.0,1258.0,1
0,106.0,161.0,1276.0,1
0,91.0,170.0,1293.0,1
0,73.0,174.0,1309.0,1
0,55.0,173.0,1326.0,1
0,37.0,163.0,1342.0,1
0,21.0,143.0,1360.0,1
0,8.0,115.0,1377.0,1
0,2.0,82.0,1392.0,1
0,0.0,51.0,1408.0,1
0,3.0,28.0,1425.0,1
0,10.0,14.0,1442.0,1
0,17.0,8.0,1460.0,1
0,27.0,7.0,1476.0,1
0,43.0,18.0,1493.0,1
0,89.0,77.0,1526.0,1
0,136.0,143.0,1558.0,1
0,177.0,193.0,1596.0,1
0,210.0,220.0,1619.0,1
0,234.0,224.0,1659.0,1
0,242.0,221.0,1676.0,1
0,248.0,214.0,1691.0,1
0,254.0,194.0,1725.0,1
0,254.0,180.0,1759.0,1
0,251.0,176.0,1776.0,1
0,242.0,177.0,1809.0,1
0,233.0,184.0,1842.0,1
0,221.0,210.0,1909.0,1
0,212.0,216.0,1927.0,1
0,199.0,220.0,1943.0,1
0,138.0,219.0,1975.0,1
0,69.0,205.0,2009.0,1
0,29.0,190.0,2042.0,1
0,19.0,182.0,2060.0,1
0,15.0,174.0,2075.0,1
0,20.0,154.0,2108.0,1
0,42.0,124.0,2175.0,1
0,44.0,122.0,2193.0,1
0,44.0,127.0,2293.0,1
0,47.0,126.0,2360.0,1
0,66.0,77.0,2426.0,1
0,69.0,60.0,2475.0,1
0,71.0,62.0,2526.0,1
0,74.0,68.0,2543.0,1
0,108.0,92.0,2608.0,1
0,126.0,102.0,2675.0,1
0,128.0,103.0,2709.0,1
0,126.0,101.0,2809.0,1
0,122.0,97.0,2859.0,1
0,121.0,99.0,3116.0,1
