stroke_id,x,y,time,is_writing
0,15.0,46.0,0.0,1
0,15.0,44.0,217.0,1
0,19.0,30.0,318.0,1
0,39.0,12.0,452.0,1
0,62.0,3.0,584.0,1
0,80.0,0.0,668.0,1
0,98.0,2.0,735.0,1
0,136.0,18.0,881.0,1
0,147.0,35.0,1034.0,1
0,151.0,45.0,1135.0,1
0,151.0,54.0,1201.0,1
0,147.0,70.0,1270.0,1
0,138.0,87.0,1336.0,1
0,132.0,94.0,1381.0,1
0,117.0,103.0,1440.0,1
0,91.0,109.0,1519.0,1
0,77.0,110.0,1585.0,1
0,56.0,101.0,1705.0,1
0,28.0,80.0,1817.0,1
0,6.0,57.0,1956.0,1
0,0.0,46.0,2035.0,1
0,0.0,37.0,2102.0,1
0,18.0,17.0,2235.0,1
0,42.0,7.0,2369.0,1
0,68.0,6.0,2501.0,1
0,107.0,11.0,2651.0,1
0,132.0,20.0,2802.0,1
0,139.0,27.0,2985.0,1
0,147.0,69.0,3284.0,1
0,146.0,79.0,3368.0,1
0,140.0,90.0,3468.0,1
0,131.0,99.0,3535.0,1
0,118.0,104.0,3601.0,1
0,85.0,108.0,3751.0,1
0,74.0,108.0,3835.0,1
0,65.0,104.0,3984.0,1
0,44.0,95.0,4051.0,1
0,38.0,92.0,4101.0,1
