stroke_id,x,y,time,is_writing
0,0.0,0.0,0.0,1
0,0.0,5.0,28.1031494140625,1
0,0.5,9.5,53.5517578125,1
0,0.75,11.75,66.2760009765625,1
0,1.0,14.0,79.000244140625,1
0,7.0,19.0,122.8988037109375,1
0,25.0,23.0,226.538330078125,1
0,57.0,23.0,406.398681640625,1
0,80.0,20.0,536.768310546875,1
0,110.0,21.0,705.481201171875,1
0,115.0,23.0,735.749267578125,1
0,117.5,29.0,772.283447265625,1
0,118.75,32.0,790.550537109375,1
0,120.0,35.0,808.817626953125,1
0,120.0,37.0,820.058837890625,1
0,121.0,35.0,832.626953125,1
0,128.0,30.0,880.9775390625,1
0,148.0,27.0,994.64794921875,1
0,187.0,35.0,1218.4169921875,1
0,211.0,35.0,1353.3125,1
0,223.0,32.0,1422.8359375,1
0,228.0,28.0,1458.825439453125,1
0,229.0,24.0,1482.0,1
