stroke_id,x,y,time,is_writing
0,20.0,11.0,0.0,1
0,18.0,10.0,235.0,1
0,16.0,10.0,268.0,1
0,15.0,0.0,352.0,1
0,14.0,2.0,469.0,1
0,12.0,3.0,501.0,1
0,15.0,0.0,601.0,1
0,16.0,4.0,667.0,1
0,15.0,2.0,768.0,1
0,15.0,0.0,784.0,1
0,13.0,9.0,884.0,1
0,7.0,16.0,935.0,1
0,9.0,7.0,1001.0,1
0,13.0,2.0,1052.0,1
0,8.0,3.0,1134.0,1
0,6.0,1.0,1168.0,1
0,10.0,6.0,1284.0,1
0,12.0,7.0,1484.0,1
0,8.0,6.0,1585.0,1
0,25.0,19.0,1701.0,1
0,15.0,14.0,1751.0,1
0,0.0,2.0,1802.0,1
0,2.0,5.0,2084.0,1
0,3.0,9.0,2134.0,1
0,3.0,7.0,2252.0,1
0,4.0,20.0,2368.0,1
0,12.0,9.0,2468.0,1
