stroke_id,x,y,time,is_writing
0,0.0,24.0,0.0,1
0,7.0,18.5,93.58984375,1
0,10.5,15.75,140.384765625,1
0,12.25,14.375,163.7822265625,1
0,14.0,13.0,187.1796875,1
0,21.0,7.5,280.76953125,1
0,24.5,4.75,327.5654296875,1
0,26.25,3.375,350.962890625,1
0,28.0,2.0,374.3603515625,1
0,31.0,0.0,412.265625,1
0,33.0,2.0,442.0009765625,1
0,34.25,5.5,481.0732421875,1
0,35.5,9.0,520.14453125,1
0,39.25,12.5,574.072265625,1
0,41.125,14.25,601.0361328125,1
0,42.0625,15.125,614.5185546875,1
0,43.0,16.0,628.0,1
