stroke_id,x,y,time,is_writing
0,0.0,19.0,0.0,1
0,0.0,22.0,20.4775390625,1
0,0.25,43.75,168.9482421875,1
0,0.375,54.625,243.1845703125,1
0,0.5,65.5,317.419921875,1
0,0.75,88.75,476.12890625,1
0,0.875,100.375,555.484375,1
0,0.9375,106.1875,595.1611328125,1
0,1.0,112.0,634.8388671875,1
0,3.0,113.0,650.1015625,1
0,32.0,114.0,848.16796875,1
0,44.5,112.75,933.916015625,1
0,57.0,111.5,1019.6640625,1
0,109.0,111.0,1374.623046875,1
0,111.0,111.0,1388.2744140625,1
0,112.0,111.0,1395.1005859375,1
0,113.0,111.0,1401.92578125,1
0,117.0,110.0,1430.0693359375,1
0,117.5,108.5,1440.8623046875,1
0,117.75,107.75,1446.2587890625,1
0,118.0,107.0,1451.6552734375,1
0,117.0,81.5,1625.8466796875,1
0,116.5,68.75,1712.943359375,1
0,116.25,62.375,1756.4912109375,1
0,116.0,56.0,1800.0390625,1
0,118.0,30.0,1978.0341796875,1
0,118.0,21.0,2039.466796875,1
0,116.0,13.0,2095.75390625,1
0,114.0,5.0,2152.041015625,1
0,111.0,2.0,2181.0,1
0,84.5,2.75,2361.95703125,1
0,71.25,3.125,2452.435546875,1
0,58.0,3.5,2542.9130859375,1
0,20.0,0.0,2803.392578125,1
0,11.0,1.0,2865.2021484375,1
0,6.5,1.5,2896.107421875,1
0,2.0,2.0,2927.0126953125,1
0,1.0,4.0,2942.275390625,1
0,2.0,12.0,2997.3076171875,1
0,1.0,15.5,3022.1533203125,1
0,0.0,19.0,3047.0,1
