stroke_id,x,y,time,is_writing
0,29.0,0.0,0.0,1
0,22.0,0.0,27.9453125,1
0,18.5,0.0,41.9140625,1
0,16.75,0.0,48.8984375,1
0,15.0,0.0,55.8828125,1
0,8.0,0.0,83.828125,1
0,4.5,0.0,97.796875,1
0,2.75,0.0,104.78125,1
0,1.0,0.0,111.765625,1
0,0.0,2.0,120.6953125,1
0,0.5,40.75,275.3828125,1
0,0.75,60.125,352.7265625,1
0,1.0,79.5,430.078125,1
0,1.0,119.25,588.7421875,1
0,1.0,139.125,668.078125,1
0,1.0,149.0625,707.75,1
0,1.0,159.0,747.4140625,1
0,1.0,163.0,763.3828125,1
0,3.0,163.0,771.3671875,1
0,7.0,162.25,787.609375,1
0,11.0,161.5,803.8515625,1
0,16.0,162.75,824.4296875,1
0,18.5,163.375,834.7109375,1
0,19.75,163.6875,839.859375,1
0,21.0,164.0,845.0,1
